customer_id,avg_spend,total_rev,tenure,churned,churn_probability
user_1673,99.0,99.0,121,1,1.0
user_1674,99.0,198.0,2,1,1.0
user_1675,99.0,693.0,72,1,1.0
user_1677,99.0,198.0,6,1,1.0
user_1678,99.0,198.0,56,1,1.0
user_1679,99.0,99.0,25,1,1.0
user_1680,99.0,891.0,20,1,1.0
user_1681,99.0,297.0,15,1,1.0
user_1682,99.0,1386.0,60,1,1.0
user_1684,500.0,4500.0,108,1,1.0
user_1685,115.5,693.0,84,1,1.0
user_1686,108.9,217.8,121,1,1.0
user_1687,99.0,99.0,36,1,1.0
user_1688,99.0,594.0,120,1,1.0
user_1690,99.0,1287.0,120,1,1.0
user_1691,108.9,435.6,4,1,1.0
user_1692,99.0,297.0,35,1,1.0
user_1693,99.0,396.0,108,1,1.0
user_1696,99.0,396.0,54,1,1.0
user_1697,117.5625,1881.0,48,1,1.0
user_1698,537.5,4300.0,84,1,1.0
user_1701,99.0,99.0,64,1,1.0
user_1702,99.0,198.0,121,1,1.0
user_1704,128.304,1283.04,22,1,1.0
user_1706,99.0,297.0,35,1,1.0
user_1707,118.8,831.6,108,1,1.0
user_1708,112.2,336.6,8,1,1.0
user_1709,99.0,693.0,27,1,1.0
user_1710,99.0,495.0,121,1,1.0
user_1711,103.95,831.6,120,1,1.0
user_1712,118.8,1188.0,108,1,1.0
user_1713,114.39999999999999,1029.6,20,1,1.0
user_1716,99.0,99.0,64,1,1.0
user_1717,99.0,297.0,80,1,1.0
user_1718,99.0,297.0,36,1,1.0
user_1719,99.0,594.0,24,1,1.0
user_1720,99.0,198.0,24,1,1.0
user_1721,105.60000000000001,316.8,63,1,1.0
user_1723,99.0,99.0,9,1,1.0
user_1724,99.0,1089.0,36,1,1.0
user_1725,99.0,297.0,63,1,1.0
user_1726,99.0,891.0,120,1,1.0
user_1728,99.0,99.0,25,1,1.0
user_1729,105.60000000000001,316.8,80,1,1.0
user_1730,500.0,500.0,9,1,1.0
user_1732,115.72,1041.48,48,1,1.0
user_1733,99.0,297.0,8,1,1.0
user_1734,99.0,396.0,4,1,1.0
user_1735,99.0,693.0,16,1,1.0
user_1736,99.0,495.0,120,1,1.0
user_1737,583.3333333333334,3500.0,50,1,1.0
user_1738,99.0,297.0,80,1,1.0
user_1740,99.0,495.0,60,1,1.0
user_1741,99.0,198.0,12,1,1.0
user_1742,99.0,99.0,16,1,1.0
user_1743,99.0,1188.0,132,1,1.0
user_1744,118.8,118.8,1,1,1.0
user_1745,99.0,792.0,120,1,1.0
user_1746,99.0,396.0,28,1,1.0
user_1748,115.97142857142856,811.8,27,1,1.0
user_1751,99.0,297.0,3,1,1.0
user_1752,114.84,574.2,121,1,1.0
user_1753,99.0,792.0,18,1,1.0
user_1755,99.0,396.0,120,1,1.0
user_1756,99.0,495.0,5,1,1.0
user_1757,99.0,99.0,121,1,1.0
user_1758,118.8,594.0,21,1,1.0
user_1759,118.8,237.6,72,1,1.0
user_1760,99.0,99.0,-112,1,1.0
user_1761,99.0,495.0,108,1,1.0
user_1763,99.0,99.0,9,1,1.0
user_1765,99.0,693.0,7,1,1.0
user_1767,99.0,297.0,63,1,1.0
user_1768,99.0,693.0,7,1,1.0
user_1769,116.02799999999999,1160.28,36,1,1.0
user_1770,500.0,4000.0,108,1,1.0
user_1771,99.0,495.0,45,1,1.0
user_1774,112.64,1013.76,108,1,1.0
user_1775,99.0,297.0,3,1,1.0
user_1776,99.0,693.0,16,1,1.0
user_1777,99.0,297.0,120,1,1.0
user_1779,101.475,811.8,8,1,1.0
user_1780,101.64,1524.6,84,1,1.0
user_1782,108.9,217.8,6,1,1.0
user_1784,99.0,198.0,12,1,1.0
user_1785,106.425,851.4,108,1,1.0
user_1786,114.345,914.76,8,1,1.0
user_1787,99.0,792.0,108,1,1.0
user_1789,99.0,99.0,16,1,1.0
user_1790,99.0,594.0,6,1,1.0
user_1791,113.4,1247.4,60,1,1.0
user_1792,99.0,99.0,1,1,1.0
user_1793,118.8,1306.8,72,1,1.0
user_1794,99.0,891.0,121,1,1.0
user_1795,99.0,693.0,121,1,1.0
user_1796,99.0,693.0,96,1,1.0
user_1797,99.0,99.0,9,1,1.0
user_1798,99.0,297.0,80,1,1.0
user_1799,108.9,217.8,2,1,1.0
user_1800,99.0,297.0,8,1,1.0
user_1801,99.0,396.0,10,1,1.0
user_1803,99.0,1188.0,48,1,1.0
user_1804,99.0,198.0,90,1,1.0
user_1805,99.0,198.0,2,1,1.0
user_1806,106.2,1168.2,72,1,1.0
user_1808,99.0,99.0,16,1,1.0
user_1809,126.71999999999998,1520.6399999999999,84,1,1.0
user_1810,99.0,1188.0,120,1,1.0
user_1811,99.0,198.0,20,1,1.0
user_1812,107.48571428571428,752.4,55,1,1.0
user_1814,113.85,455.4,54,1,1.0
user_1815,99.0,99.0,4,1,1.0
user_1816,114.84,574.2,77,1,1.0
user_1817,99.0,693.0,84,1,1.0
user_1819,99.0,396.0,4,1,1.0
user_1820,500.0,1000.0,2,1,1.0
user_1821,99.0,99.0,1,1,1.0
user_1823,99.0,99.0,4,1,1.0
user_1824,99.0,297.0,3,1,1.0
user_1825,118.8,1188.0,84,1,1.0
user_1826,106.92,534.6,60,1,1.0
user_1827,119.46,716.76,6,1,1.0
user_1828,99.0,99.0,9,1,1.0
user_1831,99.0,99.0,9,1,1.0
user_1832,118.8,475.2,121,1,1.0
user_1833,99.0,198.0,72,1,1.0
user_1834,99.0,297.0,48,1,1.0
user_1836,99.0,891.0,20,1,1.0
user_1837,509.09090909090907,5600.0,108,1,1.0
user_1838,99.0,99.0,81,1,1.0
user_1839,118.8,118.8,81,1,1.0
user_1840,99.0,693.0,55,1,1.0
user_1842,99.0,198.0,6,1,1.0
user_1843,99.0,1287.0,48,1,1.0
user_1844,149.04,1639.44,96,1,1.0
user_1845,102.96,514.8,5,1,1.0
user_1846,118.8,356.4,8,1,1.0
user_1847,112.2,673.2,120,1,1.0
user_1848,99.0,198.0,2,1,1.0
user_1849,137.07692307692307,1782.0,36,1,1.0
user_1850,99.0,297.0,121,1,1.0
user_1851,114.27428571428572,799.9200000000001,108,1,1.0
user_1852,99.0,594.0,96,1,1.0
user_1853,106.425,851.4,84,1,1.0
user_1854,123.32571428571428,863.28,108,1,1.0
user_1856,99.0,1287.0,96,1,1.0
user_1857,500.0,2000.0,88,1,1.0
user_1859,99.0,891.0,108,1,1.0
user_1860,99.0,693.0,16,1,1.0
user_1861,99.0,396.0,10,1,1.0
user_1862,99.0,198.0,24,1,1.0
user_1863,99.0,1089.0,132,1,1.0
user_1864,99.0,198.0,2,1,1.0
user_1867,99.0,1188.0,12,1,1.0
user_1868,102.96,514.8,21,1,1.0
user_1869,99.0,594.0,50,1,1.0
user_1870,99.0,1386.0,14,1,1.0
user_1871,650.4,6504.0,72,1,1.0
user_1873,99.0,297.0,35,1,1.0
user_1874,99.0,495.0,21,1,1.0
user_1875,99.0,99.0,100,1,1.0
user_1876,99.0,1485.0,72,1,1.0
user_1877,99.0,1188.0,36,1,1.0
user_1878,99.0,99.0,49,1,1.0
user_1879,105.60000000000001,633.6,24,1,1.0
user_1880,136.44000000000003,1500.8400000000001,36,1,1.0
user_1881,99.0,396.0,10,1,1.0
user_1882,99.0,792.0,120,1,1.0
user_1883,99.0,99.0,1,1,1.0
user_1884,102.3,613.8,72,1,1.0
user_1886,99.0,297.0,63,1,1.0
user_1887,99.0,396.0,120,1,1.0
user_1890,99.0,297.0,3,1,1.0
user_1892,118.8,237.6,110,1,1.0
user_1893,99.0,99.0,9,1,1.0
user_1894,99.0,396.0,121,1,1.0
user_1896,99.0,99.0,-112,1,1.0
user_1897,99.0,198.0,2,1,1.0
user_1898,99.0,297.0,15,1,1.0
user_1899,99.0,990.0,121,1,1.0
user_1900,99.0,1089.0,96,1,1.0
user_1901,99.0,990.0,72,1,1.0
user_1903,139.6032,2094.048,24,1,1.0
user_1904,118.8,118.8,81,1,1.0
user_1905,500.0,500.0,4,1,1.0
user_1906,118.8,831.6,27,1,1.0
user_1907,99.0,198.0,30,1,1.0
user_1908,99.0,396.0,48,1,1.0
user_1909,99.0,198.0,12,1,1.0
user_1910,112.19999999999999,1009.8,121,1,1.0
user_1911,99.0,99.0,1,1,1.0
user_1915,99.0,198.0,20,1,1.0
user_1916,145.10628,2321.70048,100,1,1.0
user_1917,500.0,2000.0,121,1,1.0
user_1918,99.0,99.0,64,1,1.0
user_1919,99.0,1188.0,24,1,1.0
user_1920,99.0,891.0,96,1,1.0
user_1921,124.74,997.92,108,1,1.0
user_1922,118.8,237.6,2,1,1.0
user_1923,119.59200000000001,597.96,108,1,1.0
user_1924,99.0,495.0,5,1,1.0
user_1925,105.60000000000001,316.8,99,1,1.0
user_1928,110.88,1108.8,96,1,1.0
user_1930,99.0,297.0,3,1,1.0
user_1931,99.0,693.0,40,1,1.0
user_1933,99.0,198.0,2,1,1.0
user_1934,115.5,693.0,96,1,1.0
user_1939,99.0,396.0,48,1,1.0
user_1940,107.316,1073.16,36,1,1.0
user_1941,99.0,495.0,45,1,1.0
user_1943,99.0,594.0,6,1,1.0
user_1944,99.0,297.0,48,1,1.0
user_1945,99.0,198.0,72,1,1.0
user_1946,99.0,693.0,108,1,1.0
user_1947,600.0,3000.0,32,1,1.0
user_1948,99.0,891.0,9,1,1.0
user_1949,99.0,990.0,36,1,1.0
user_1950,99.0,198.0,121,1,1.0
user_1952,99.0,198.0,6,1,1.0
user_1953,105.60000000000001,633.6,72,1,1.0
user_1954,99.0,693.0,40,1,1.0
user_1955,118.08000000000001,1298.88,108,1,1.0
user_1956,108.9,217.8,20,1,1.0
user_1957,105.60000000000001,316.8,15,1,1.0
user_1958,99.0,297.0,121,1,1.0
user_1960,99.0,198.0,2,1,1.0
user_1961,99.0,891.0,60,1,1.0
user_1962,99.0,396.0,70,1,1.0
user_1964,99.0,297.0,80,1,1.0
user_1965,105.60000000000001,316.8,121,1,1.0
user_1967,99.0,495.0,5,1,1.0
user_1968,110.88,1108.8,22,1,1.0
user_1969,101.82857142857142,712.8,7,1,1.0
user_1971,134.464,1210.176,9,1,1.0
user_1972,99.0,396.0,18,1,1.0
user_1973,99.0,495.0,96,1,1.0
user_1974,99.0,198.0,30,1,1.0
user_1976,99.0,198.0,121,1,1.0
user_1977,99.0,1386.0,108,1,1.0
user_1978,118.8,237.6,2,1,1.0
user_1980,101.475,811.8,30,1,1.0
user_1981,99.0,297.0,8,1,1.0
user_1984,99.0,990.0,72,1,1.0
user_1986,99.0,99.0,9,1,1.0
user_1987,121.11,1453.32,48,1,1.0
user_1988,99.0,99.0,4,1,1.0
user_1989,99.0,99.0,100,1,1.0
user_1991,99.0,594.0,121,1,1.0
user_1992,121.32,1334.52,132,1,1.0
user_1993,103.95,415.8,28,1,1.0
user_1994,99.0,792.0,84,1,1.0
user_1995,99.0,792.0,121,1,1.0
user_1996,99.0,297.0,8,1,1.0
user_1997,108.37894736842104,2059.2,28,1,1.0
user_1998,133.05599999999998,665.28,60,1,1.0
user_1999,99.0,495.0,12,1,1.0
user_2001,99.0,198.0,72,1,1.0
user_2002,99.0,297.0,120,1,1.0
user_2005,99.0,99.0,25,1,1.0
user_2006,99.0,1188.0,132,1,1.0
user_2009,99.0,297.0,36,1,1.0
user_2011,99.0,1089.0,24,1,1.0
user_2012,108.9,1089.0,120,1,1.0
user_2013,99.0,396.0,54,1,1.0
user_2016,99.0,99.0,4,1,1.0
user_2017,99.0,990.0,120,1,1.0
user_2019,99.0,594.0,66,1,1.0
user_2020,99.0,297.0,36,1,1.0
user_2021,99.0,495.0,77,1,1.0
user_2023,99.0,594.0,14,1,1.0
user_2024,115.75384615384615,1504.8,84,1,1.0
user_2026,142.01691428571428,994.1184,55,1,1.0
user_2028,583.3333333333334,3500.0,14,1,1.0
user_2030,99.0,198.0,90,1,1.0
user_2031,102.96,514.8,5,1,1.0
user_2032,99.0,297.0,3,1,1.0
user_2033,99.0,297.0,15,1,1.0
user_2034,99.0,198.0,2,1,1.0
user_2035,527.2727272727273,5800.0,72,1,1.0
user_2036,99.0,99.0,-112,1,1.0
user_2037,112.2,336.6,15,1,1.0
user_2038,500.0,2500.0,60,1,1.0
user_2040,118.8,356.4,8,1,1.0
user_2043,500.0,1500.0,99,1,1.0
user_2044,99.0,297.0,63,1,1.0
user_2045,99.0,594.0,24,1,1.0
user_2046,130.24,1172.16,9,1,1.0
user_2047,115.5,693.0,120,1,1.0
user_2048,99.0,495.0,21,1,1.0
user_2050,99.0,1386.0,14,1,1.0
user_2052,121.50947368421052,2308.68,84,1,1.0
user_2053,99.0,99.0,16,1,1.0
user_2054,99.0,198.0,72,1,1.0
user_2057,500.0,500.0,64,1,1.0
user_2058,99.0,396.0,48,1,1.0
user_2059,101.82857142857142,712.8,84,1,1.0
user_2063,118.8,356.4,48,1,1.0
user_2064,99.0,198.0,121,1,1.0
user_2065,99.0,297.0,8,1,1.0
user_2066,115.97142857142856,811.8,27,1,1.0
user_2067,500.0,6500.0,96,1,1.0
user_2068,99.0,99.0,64,1,1.0
user_2069,99.0,990.0,121,1,1.0
user_2071,99.0,99.0,4,1,1.0
user_2073,108.9,871.2,96,1,1.0
user_2074,106.92,1069.2,22,1,1.0
user_2075,118.8,356.4,120,1,1.0
user_2076,113.62153846153845,1477.08,84,1,1.0
user_2077,99.0,396.0,10,1,1.0
user_2078,101.82857142857142,712.8,84,1,1.0
user_2079,118.8,1425.6,96,1,1.0
user_2080,99.0,99.0,121,1,1.0
user_2081,99.0,396.0,88,1,1.0
user_2082,99.0,99.0,49,1,1.0
user_2083,128.7,1029.6,8,1,1.0
user_2084,99.0,198.0,2,1,1.0
user_2085,99.0,396.0,10,1,1.0
user_2086,99.0,99.0,4,1,1.0
user_2087,118.8,594.0,5,1,1.0
user_2088,99.0,99.0,1,1,1.0
user_2089,99.0,198.0,56,1,1.0
user_2090,118.8,356.4,3,1,1.0
user_2092,99.0,99.0,49,1,1.0
user_2093,99.0,198.0,121,1,1.0
user_2094,118.8,356.4,99,1,1.0
user_2095,99.0,1089.0,84,1,1.0
user_2097,118.8,1306.8,120,1,1.0
user_2098,580.0,2900.0,77,1,1.0
user_2099,99.0,198.0,42,1,1.0
user_2101,99.0,1287.0,96,1,1.0
user_2102,99.0,594.0,24,1,1.0
user_2103,99.0,693.0,7,1,1.0
user_2104,99.0,990.0,10,1,1.0
user_2105,99.0,990.0,10,1,1.0
user_2106,112.2,336.6,3,1,1.0
user_2107,121.44,1821.6,24,1,1.0
user_2110,99.0,594.0,24,1,1.0
user_2111,99.0,198.0,6,1,1.0
user_2112,118.8,475.2,18,1,1.0
user_2113,130.68,522.72,10,1,1.0
user_2114,108.9,217.8,2,1,1.0
user_2115,111.672,558.36,21,1,1.0
user_2116,99.0,891.0,96,1,1.0
user_2120,600.0,4200.0,7,1,1.0
user_2121,99.0,99.0,4,1,1.0
user_2122,126.71999999999998,380.15999999999997,99,1,1.0
user_2123,118.80000000000001,1069.2,9,1,1.0
user_2124,99.0,297.0,120,1,1.0
user_2125,118.8,118.8,36,1,1.0
user_2126,99.0,990.0,36,1,1.0
user_2127,113.70857142857143,795.96,7,1,1.0
user_2128,99.0,198.0,110,1,1.0
user_2129,118.8,237.6,30,1,1.0
user_2130,118.8,1306.8,72,1,1.0
user_2131,99.0,99.0,9,1,1.0
user_2132,99.0,1188.0,12,1,1.0
user_2133,99.0,792.0,8,1,1.0
user_2134,137.808,689.04,77,1,1.0
user_2136,102.6,1128.6,11,1,1.0
user_2137,99.0,198.0,72,1,1.0
user_2138,99.0,99.0,9,1,1.0
user_2139,99.0,99.0,16,1,1.0
user_2140,99.0,297.0,3,1,1.0
user_2141,112.19999999999999,1009.8,120,1,1.0
user_2143,134.64000000000001,403.92,15,1,1.0
user_2144,99.0,297.0,15,1,1.0
user_2145,99.0,792.0,108,1,1.0
user_2146,105.60000000000001,316.8,35,1,1.0
user_2148,130.68,261.36,2,1,1.0
user_2149,99.0,198.0,90,1,1.0
user_2150,108.9,435.6,10,1,1.0
user_2152,500.0,3000.0,14,1,1.0
user_2153,99.0,99.0,1,1,1.0
user_2154,500.0,2500.0,60,1,1.0
user_2155,500.0,500.0,9,1,1.0
user_2156,115.5,693.0,66,1,1.0
user_2157,113.14285714285714,792.0,121,1,1.0
user_2158,99.0,594.0,120,1,1.0
user_2159,600.0,3600.0,120,1,1.0
user_2160,105.60000000000001,316.8,3,1,1.0
user_2161,118.8,237.6,90,1,1.0
user_2162,99.0,396.0,108,1,1.0
user_2163,101.475,811.8,84,1,1.0
user_2165,99.0,198.0,12,1,1.0
user_2167,500.0,2000.0,18,1,1.0
user_2169,106.92,534.6,32,1,1.0
user_2170,99.0,396.0,121,1,1.0
user_2173,99.0,693.0,7,1,1.0
user_2174,99.0,297.0,48,1,1.0
user_2175,108.9,217.8,6,1,1.0
user_2177,129.096,1290.96,10,1,1.0
user_2178,99.0,198.0,24,1,1.0
user_2179,99.0,99.0,9,1,1.0
user_2180,103.4,930.6,33,1,1.0
user_2181,99.0,99.0,36,1,1.0
user_2182,500.0,500.0,1,1,1.0
user_2184,660.0,6600.0,10,1,1.0
user_2187,112.64,1013.76,20,1,1.0
user_2188,99.0,792.0,8,1,1.0
user_2189,99.0,99.0,36,1,1.0
user_2190,99.0,99.0,64,1,1.0
user_2191,135.08,1215.72,84,1,1.0
user_2192,99.0,198.0,90,1,1.0
user_2193,99.0,297.0,3,1,1.0
user_2194,99.0,99.0,64,1,1.0
user_2195,99.0,99.0,-112,1,1.0
user_2196,99.0,198.0,72,1,1.0
user_2199,102.3,613.8,24,1,1.0
user_2200,99.0,693.0,27,1,1.0
user_2201,103.95,415.8,121,1,1.0
user_2204,99.0,99.0,1,1,1.0
user_2205,99.0,297.0,36,1,1.0
user_2206,99.0,891.0,33,1,1.0
user_2207,99.0,198.0,2,1,1.0
user_2208,130.68,522.72,18,1,1.0
user_2209,114.84,574.2,77,1,1.0
user_2210,115.5,693.0,84,1,1.0
user_2211,99.0,891.0,33,1,1.0
user_2212,99.0,396.0,120,1,1.0
user_2213,99.0,297.0,99,1,1.0
user_2214,106.07142857142857,1485.0,133,1,1.0
user_2216,101.82857142857142,712.8,84,1,1.0
user_2217,99.0,99.0,16,1,1.0
user_2219,99.0,99.0,4,1,1.0
user_2220,99.0,594.0,6,1,1.0
user_2221,118.8,831.6,120,1,1.0
user_2222,99.0,396.0,88,1,1.0
user_2224,99.0,198.0,20,1,1.0
user_2225,99.0,1089.0,24,1,1.0
user_2226,112.2,336.6,3,1,1.0
user_2227,99.0,99.0,81,1,1.0
user_2228,99.0,495.0,96,1,1.0
user_2229,99.0,99.0,36,1,1.0
user_2230,99.0,198.0,12,1,1.0
user_2231,500.0,3000.0,14,1,1.0
user_2232,99.0,297.0,8,1,1.0
user_2233,99.0,99.0,9,1,1.0
user_2234,500.0,5000.0,10,1,1.0
user_2235,99.0,297.0,8,1,1.0
user_2238,500.0,1000.0,121,1,1.0
user_2240,99.0,594.0,36,1,1.0
user_2242,99.0,1683.0,72,1,1.0
user_2243,99.0,1287.0,84,1,1.0
user_2246,99.0,693.0,96,1,1.0
user_2247,99.0,198.0,24,1,1.0
user_2248,99.0,99.0,1,1,1.0
user_2249,123.32571428571428,863.28,96,1,1.0
user_2250,99.0,396.0,120,1,1.0
user_2251,99.0,99.0,64,1,1.0
user_2252,99.0,99.0,4,1,1.0
user_2253,99.0,297.0,8,1,1.0
user_2254,99.0,198.0,12,1,1.0
user_2256,109.8,1207.8,72,1,1.0
user_2257,105.6,950.4,20,1,1.0
user_2258,99.0,297.0,24,1,1.0
user_2260,110.088,1651.32,72,1,1.0
user_2261,108.9,217.8,24,1,1.0
user_2262,118.8,1188.0,36,1,1.0
user_2263,99.0,396.0,54,1,1.0
user_2265,124.45714285714287,1742.4,60,1,1.0
user_2266,118.8,237.6,20,1,1.0
user_2268,118.8,356.4,15,1,1.0
user_2270,108.9,435.6,48,1,1.0
user_2271,99.0,99.0,121,1,1.0
user_2274,113.85,455.4,4,1,1.0
user_2275,115.5,693.0,108,1,1.0
user_2277,99.0,99.0,-112,1,1.0
user_2278,118.8,712.8,96,1,1.0
user_2280,120.38400000000001,601.9200000000001,12,1,1.0
user_2281,99.0,495.0,5,1,1.0
user_2282,99.0,198.0,56,1,1.0
user_2283,560.0,5600.0,108,1,1.0
user_2284,99.0,99.0,121,1,1.0
user_2285,101.475,811.8,72,1,1.0
user_2287,118.8,118.8,121,1,1.0
user_2288,99.0,297.0,15,1,1.0
user_2289,99.0,495.0,121,1,1.0
user_2291,99.0,990.0,108,1,1.0
user_2292,500.0,2500.0,5,1,1.0
user_2293,99.0,198.0,2,1,1.0
user_2295,114.84,459.36,70,1,1.0
user_2296,99.0,198.0,2,1,1.0
user_2297,113.85000000000001,1366.2,12,1,1.0
user_2298,99.0,99.0,121,1,1.0
user_2300,99.0,594.0,14,1,1.0
user_2301,99.0,198.0,2,1,1.0
user_2302,99.0,99.0,1,1,1.0
user_2303,106.92,534.6,45,1,1.0
user_2304,99.0,495.0,120,1,1.0
user_2305,99.0,99.0,49,1,1.0
user_2306,99.0,891.0,108,1,1.0
user_2307,107.48571428571428,752.4,7,1,1.0
user_2308,118.8,1425.6,12,1,1.0
user_2309,99.0,99.0,9,1,1.0
user_2310,99.0,594.0,6,1,1.0
user_2311,112.2,336.6,3,1,1.0
user_2312,99.0,594.0,6,1,1.0
user_2313,99.0,198.0,110,1,1.0
user_2314,99.0,594.0,96,1,1.0
user_2315,99.0,198.0,30,1,1.0
user_2317,114.84,574.2,12,1,1.0
user_2318,99.0,198.0,72,1,1.0
user_2321,99.0,198.0,2,1,1.0
user_2323,99.0,198.0,20,1,1.0
user_2324,99.0,594.0,121,1,1.0
user_2325,127.38,764.28,84,1,1.0
user_2326,118.8,118.8,100,1,1.0
user_2327,99.0,99.0,121,1,1.0
user_2329,99.0,297.0,15,1,1.0
user_2330,500.0,4500.0,20,1,1.0
user_2332,113.70857142857143,795.96,55,1,1.0
user_2336,112.2,673.2,72,1,1.0
user_2337,99.0,297.0,8,1,1.0
user_2339,99.0,198.0,6,1,1.0
user_2340,99.0,99.0,49,1,1.0
user_2341,127.38,764.28,96,1,1.0
user_2342,99.0,198.0,6,1,1.0
user_2344,99.0,792.0,44,1,1.0
user_2345,124.17428571428572,1738.44,36,1,1.0
user_2348,99.0,396.0,48,1,1.0
user_2349,500.0,2500.0,5,1,1.0
user_2350,118.8,237.6,121,1,1.0
user_2351,106.92,534.6,120,1,1.0
user_2355,101.475,811.8,30,1,1.0
user_2357,106.92,534.6,5,1,1.0
user_2359,99.0,891.0,120,1,1.0
user_2361,99.0,495.0,96,1,1.0
user_2363,99.0,99.0,1,1,1.0
user_2364,99.0,198.0,2,1,1.0
user_2365,118.8,831.6,27,1,1.0
user_2366,99.0,1089.0,60,1,1.0
user_2367,500.0,1500.0,8,1,1.0
user_2368,99.0,891.0,72,1,1.0
user_2369,99.0,99.0,9,1,1.0
user_2370,500.0,1000.0,20,1,1.0
user_2371,99.0,297.0,24,1,1.0
user_2373,99.0,297.0,99,1,1.0
user_2374,132.44,1191.96,48,1,1.0
user_2375,99.0,99.0,-112,1,1.0
user_2376,99.0,594.0,96,1,1.0
user_2379,99.0,99.0,4,1,1.0
user_2381,500.0,4500.0,108,1,1.0
user_2382,106.92,534.6,120,1,1.0
user_2384,99.0,198.0,72,1,1.0
user_2386,99.0,198.0,56,1,1.0
user_2387,121.968,1829.52,111,1,1.0
user_2388,99.0,594.0,50,1,1.0
user_2389,500.0,1000.0,90,1,1.0
user_2390,99.0,396.0,40,1,1.0
user_2391,592.5,4740.0,96,1,1.0
user_2392,99.0,297.0,3,1,1.0
user_2393,99.0,297.0,8,1,1.0
user_2394,99.0,99.0,1,1,1.0
user_2395,119.1168,1548.5184,24,1,1.0
user_2396,500.0,4000.0,96,1,1.0
user_2397,99.0,198.0,24,1,1.0
user_2398,99.0,297.0,120,1,1.0
user_2399,99.0,396.0,4,1,1.0
user_2400,99.0,297.0,24,1,1.0
user_2401,139.92,1259.28,96,1,1.0
user_2402,113.85,455.4,18,1,1.0
user_2404,99.0,198.0,12,1,1.0
user_2405,99.0,792.0,8,1,1.0
user_2406,108.9,217.8,121,1,1.0
user_2407,99.0,297.0,3,1,1.0
user_2408,99.0,1287.0,13,1,1.0
user_2410,99.0,594.0,121,1,1.0
user_2411,118.8,1425.6,24,1,1.0
user_2412,99.0,198.0,6,1,1.0
user_2413,500.0,1500.0,121,1,1.0
user_2414,99.0,297.0,121,1,1.0
user_2416,102.04615384615384,1326.6,48,1,1.0
user_2418,99.0,297.0,80,1,1.0
user_2419,99.0,99.0,9,1,1.0
user_2420,99.0,792.0,60,1,1.0
user_2421,99.0,297.0,80,1,1.0
user_2422,500.0,4500.0,121,1,1.0
user_2423,99.0,396.0,40,1,1.0
user_2424,99.0,297.0,3,1,1.0
user_2425,99.0,495.0,60,1,1.0
user_2426,99.0,99.0,1,1,1.0
user_2428,113.85000000000001,1366.2,72,1,1.0
user_2429,118.8,118.8,64,1,1.0
user_2430,118.8,594.0,108,1,1.0
user_2432,99.0,297.0,8,1,1.0
user_2434,129.8,1168.2,72,1,1.0
user_2435,117.14999999999999,1405.8,120,1,1.0
user_2436,111.375,891.0,18,1,1.0
user_2437,115.5,693.0,120,1,1.0
user_2439,99.0,396.0,4,1,1.0
user_2440,600.0,600.0,1,1,1.0
user_2442,99.0,297.0,24,1,1.0
user_2443,108.9,435.6,108,1,1.0
user_2444,106.92,534.6,21,1,1.0
user_2445,124.34400000000001,621.72,32,1,1.0
user_2446,99.0,495.0,108,1,1.0
user_2448,99.0,495.0,60,1,1.0
user_2449,99.0,1386.0,132,1,1.0
user_2450,99.0,198.0,90,1,1.0
user_2451,99.0,594.0,50,1,1.0
user_2452,99.0,594.0,120,1,1.0
user_2453,118.36,2130.48,120,1,1.0
user_2454,99.0,198.0,42,1,1.0
user_2455,99.0,1089.0,11,1,1.0
user_2456,118.8,831.6,121,1,1.0
user_2458,99.0,495.0,5,1,1.0
user_2459,99.0,792.0,120,1,1.0
user_2461,99.0,99.0,16,1,1.0
user_2462,99.0,198.0,6,1,1.0
user_2464,99.0,297.0,63,1,1.0
user_2465,99.0,792.0,72,1,1.0
user_2466,99.0,891.0,120,1,1.0
user_2467,99.0,99.0,16,1,1.0
user_2468,500.0,1500.0,8,1,1.0
user_2470,99.0,99.0,36,1,1.0
user_2471,131.84470588235294,2241.36,17,1,1.0
user_2472,137.808,689.04,77,1,1.0
user_2474,99.0,396.0,28,1,1.0
user_2476,99.0,1089.0,36,1,1.0
user_2477,116.60000000000001,1049.4,20,1,1.0
user_2478,108.9,217.8,2,1,1.0
user_2481,104.65714285714286,732.6,120,1,1.0
user_2482,99.0,198.0,2,1,1.0
user_2483,99.0,594.0,120,1,1.0
user_2484,99.0,297.0,120,1,1.0
user_2485,99.0,99.0,1,1,1.0
user_2486,99.0,297.0,24,1,1.0
user_2487,500.0,3000.0,14,1,1.0
user_2488,107.48571428571428,752.4,84,1,1.0
user_2490,99.0,297.0,8,1,1.0
user_2491,112.64,1013.76,121,1,1.0
user_2492,100.64999999999999,1207.8,72,1,1.0
user_2493,99.0,99.0,36,1,1.0
user_2494,99.0,99.0,49,1,1.0
user_2495,99.0,693.0,7,1,1.0
user_2496,118.8,475.2,120,1,1.0
user_2497,109.56,657.36,66,1,1.0
user_2498,112.2,673.2,96,1,1.0
user_2501,500.0,500.0,100,1,1.0
user_2502,99.0,198.0,30,1,1.0
user_2504,99.0,198.0,121,1,1.0
user_2506,99.0,99.0,49,1,1.0
user_2507,99.0,198.0,6,1,1.0
user_2508,99.0,1188.0,96,1,1.0
user_2509,99.0,99.0,49,1,1.0
user_2512,99.0,693.0,16,1,1.0
